round,loss,accuracy
1,0.9722838134765625,0.6793
2,1.7518594018936158,0.4968
3,2.6054517753601076,0.5111
4,8.323151011657714,0.27
5,5.530187203979493,0.3325
6,4.7783207542419435,0.3242
7,6.195214080810547,0.3651
8,8.444060543823243,0.3072
9,8.020640534973145,0.3207
10,7.294897888946533,0.288
