round,loss,accuracy
1,78.45650010986328,0.4402
2,135.6591380859375,0.1032
3,45.54445301513672,0.1753
4,21.579969186401367,0.0946
5,64.38975646972656,0.1053
6,58.28118831787109,0.1135
7,105.27880751953126,0.1726
8,59.05993552856445,0.1314
9,49.66076177368164,0.1028
10,14.636686769104005,0.3225
