round,loss,accuracy
1,1.2850081241607667,0.7983
2,0.7030485595703125,0.8531
3,0.5300598495960236,0.8717
4,0.45251041886806487,0.8864
5,0.40873982784748075,0.8931
6,0.38046330524683,0.898
7,0.3611159371972084,0.9015
8,0.3459769265830517,0.9049
9,0.3342122672736645,0.908
10,0.3248148632645607,0.9099
