round,loss,accuracy
1,2.0308423042297363,0.5599
2,1.7549278736114502,0.7
3,1.5293434858322144,0.7367
4,1.3574069738388062,0.7463
5,1.2286211252212524,0.7501
6,1.1330565214157104,0.7513
7,1.0606690645217896,0.7561
8,1.0042012929916382,0.7579
9,0.9584444761276245,0.7609
10,0.9216827750205994,0.7615
