round,loss,accuracy
1,2.056534767150879,0.5126
2,1.7674974203109741,0.6298
3,1.5305095911026,0.7035
4,1.3545743227005005,0.7354000000000002
5,1.2242282629013062,0.7506
6,1.1281118392944336,0.7576000000000002
7,1.0544607639312744,0.7623
8,0.9970842003822327,0.7669
9,0.9521290063858032,0.7715
10,0.9139782190322876,0.7765
