round,loss,accuracy
1,1.296419382095337,0.7979000000000002
2,0.692494809627533,0.8567
3,0.519476592540741,0.8768
4,0.4440158009529114,0.8867
5,0.40290650725364685,0.8937
6,0.37617069482803345,0.8984
7,0.3558623194694519,0.9016
8,0.34136441349983215,0.9045
9,0.3295629322528839,0.9081
10,0.32069554924964905,0.9099
