round,logical_id,submitted_update_l2,threshold,clip_factor,clipped_update_l2,reconstructed_update_l2
1,0,2.0770195998211465,2.055447494679632,0.9896139135406463,2.055447494679632,2.0554474936065845
1,1,2.044328544223218,2.055447494679632,1.0,2.044328544223218,2.044328544223218
1,2,2.055447494679632,2.055447494679632,1.0,2.055447494679632,2.055447494679632
1,3,1.9573301102001563,2.055447494679632,1.0,1.9573301102001563,1.9573301102001563
1,4,2.0481857208788448,2.055447494679632,1.0,2.0481857208788448,2.0481857208788448
1,5,2.082595449679527,2.055447494679632,0.9869643645845512,2.055447494679632,2.055447495837931
1,6,2.079613507325001,2.055447494679632,0.9883795654527876,2.055447494679632,2.0554474981745483
2,0,1.2257327223172616,1.4079537706988956,1.0,1.2257327223172616,1.2257327223172616
2,1,1.6727874452978502,1.4079537706988956,0.8416812157794505,1.4079537706988956,1.4079537720728375
2,2,1.6180862672835001,1.4079537706988956,0.8701351708908683,1.4079537706988956,1.407953767831571
2,3,1.4079537706988956,1.4079537706988956,1.0,1.4079537706988956,1.4079537706988956
2,4,1.761763651742249,1.4079537706988956,0.7991729022826287,1.4079537706988956,1.4079537713197343
2,5,1.2314671064727423,1.4079537706988956,1.0,1.2314671064727423,1.2314671064727423
2,6,1.2276955466211763,1.4079537706988956,1.0,1.2276955466211763,1.2276955466211763
3,0,0.7841285041817749,1.0482140416745405,1.0,0.7841285041817749,0.7841285041817749
3,1,1.3431272208433984,1.0482140416745405,0.7804279634927872,1.0482140416745405,1.0482140407429783
3,2,1.2659358614442775,1.0482140416745405,0.8280151258837528,1.0482140416745405,1.0482140394844583
3,3,1.0482140416745405,1.0482140416745405,1.0,1.0482140416745405,1.0482140416745405
3,4,1.5135169945046578,1.0482140416745405,0.692568398954515,1.0482140416745405,1.0482140452960624
3,5,0.7852300497051034,1.0482140416745405,1.0,0.7852300497051034,0.7852300497051034
3,6,0.7852383894897392,1.0482140416745405,1.0,0.7852383894897392,0.7852383894897392
4,0,0.5923707563880817,0.850926994015481,1.0,0.5923707563880817,0.5923707563880817
4,1,1.1312136435487956,0.850926994015481,0.7522248329201447,0.8509269940154809,0.8509269963018389
4,2,1.061760904396496,0.850926994015481,0.8014299551735211,0.850926994015481,0.8509270003365789
4,3,0.850926994015481,0.850926994015481,1.0,0.850926994015481,0.850926994015481
4,4,1.3283736712546323,0.850926994015481,0.6405780334473139,0.850926994015481,0.8509269951014393
4,5,0.5917878211424651,0.850926994015481,1.0,0.5917878211424651,0.5917878211424651
4,6,0.5922372130389326,0.850926994015481,1.0,0.5922372130389326,0.5922372130389326
5,0,0.5010471413728417,0.7218456193592248,1.0,0.5010471413728417,0.5010471413728417
5,1,0.9890369104384565,0.7218456193592248,0.7298469973574784,0.7218456193592248,0.7218456187514198
5,2,0.9384250615844353,0.7218456193592248,0.7692096565925699,0.7218456193592248,0.7218456174009383
5,3,0.7218456193592248,0.7218456193592248,1.0,0.7218456193592248,0.7218456193592248
5,4,1.1905226544203422,0.7218456193592248,0.6063266555063471,0.7218456193592249,0.721845618567545
5,5,0.500147623702493,0.7218456193592248,1.0,0.500147623702493,0.500147623702493
5,6,0.503316355055688,0.7218456193592248,1.0,0.503316355055688,0.503316355055688
6,0,0.4444989857597328,0.6414355261414632,1.0,0.4444989857597328,0.4444989857597328
6,1,0.8924653669970526,0.6414355261414632,0.7187231570674288,0.6414355261414632,0.6414355264253198
6,2,0.8537990963203269,0.6414355261414632,0.7512722008091824,0.6414355261414632,0.6414355292224527
6,3,0.6414355261414632,0.6414355261414632,1.0,0.6414355261414632,0.6414355261414632
6,4,1.0908098983447632,0.6414355261414632,0.5880360336982658,0.641435526141463,0.6414355216556125
6,5,0.4416632926800201,0.6414355261414632,1.0,0.4416632926800201,0.4416632926800201
6,6,0.44640027977102803,0.6414355261414632,1.0,0.44640027977102803,0.44640027977102803
7,0,0.40563552889942717,0.5906693345948357,1.0,0.40563552889942717,0.40563552889942717
7,1,0.8225185762801409,0.5906693345948357,0.7181227897200223,0.5906693345948357,0.5906693355274429
7,2,0.7979211362173143,0.5906693345948357,0.7402602936362956,0.5906693345948358,0.5906693295405665
7,3,0.5906693345948357,0.5906693345948357,1.0,0.5906693345948357,0.5906693345948357
7,4,1.0112649729869252,0.5906693345948357,0.5840895812402201,0.5906693345948356,0.5906693318072466
7,5,0.40987869239038993,0.5906693345948357,1.0,0.40987869239038993,0.40987869239038993
