round,loss,accuracy
1,1.7871240634918213,0.5002
2,1.3493226516723633,0.5908
3,1.0327824718475342,0.7132
4,0.8280950640678406,0.7786
5,0.6918279297351837,0.8196
6,0.6080040559768677,0.8404
7,0.5501719237804413,0.8528
8,0.5057709327697754,0.8658
9,0.4800096584558487,0.8684
10,0.4511468425273895,0.8779
