round,loss,accuracy
1,1.213554605293274,0.8071
2,0.6736642958164215,0.8558
3,0.5134217558145523,0.8748
4,0.44131057047843936,0.8874
5,0.4008927341938019,0.8947
6,0.37501346955299375,0.8981
7,0.3563768577814102,0.9011
8,0.3415875668525696,0.9045
9,0.3302577426254749,0.9069
10,0.3204451915502548,0.9086
