round,loss,accuracy
1,1.2655240982055664,0.8038
2,0.6939900113105774,0.8542
3,0.5258675269126892,0.8743
4,0.4494677725791931,0.8862
5,0.40689939942359926,0.8939
6,0.38040651718378066,0.8978
7,0.35968619691133497,0.9022
8,0.34500794904232024,0.9058
9,0.33361672321558,0.9087
10,0.32386953857541084,0.9108
