round,loss,accuracy
1,1.9987777561187745,0.4221
2,1.7099826028823852,0.4401
3,1.4999652404785155,0.4731
4,1.3513423250198364,0.5048
5,1.2346404886245728,0.5371
6,1.1391533029556273,0.5742
7,1.072054951763153,0.5987
8,1.008380135345459,0.6287
9,0.9548638843536377,0.6525
10,0.9148272637367248,0.6668
