round,clean_loss,clean_accuracy_percent,asr_percent
1,1.651935383605957,57.29,
2,1.1050734515190124,74.22999999999999,
3,0.8160105570793151,81.72,
4,0.6674590544700623,84.58,
5,0.5799351619243622,86.21,
6,0.5169651981830596,87.37,
7,0.48032343690395357,87.89,
8,0.45448256273269655,88.42,
9,0.4330273693561554,88.83,
10,0.4130889252662659,89.08,
