round,loss,accuracy
1,1.2433978477478027,0.7953
2,0.6887446490764618,0.8509
3,0.5222482607364655,0.8763
4,0.4482711188077927,0.8869
5,0.40483239809274674,0.8941
6,0.3783456235647202,0.898
7,0.3587355164885521,0.9017
8,0.3444353994369507,0.9045
9,0.33294526233673094,0.9065
10,0.32337153720259665,0.9079
