round,loss,accuracy
1,1.4034046375274658,0.5273
2,1.8523100101470946,0.4834
3,2.830662808609009,0.5015
4,4.801040954589844,0.3486
5,4.597898368835449,0.4399
6,4.0402512344360355,0.3376
7,5.714726049804687,0.4224
8,5.823026004791259,0.3521
9,3.894361410522461,0.4381
10,2.788209156036377,0.4644
